2209062111,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062112,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062112,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062112,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062112,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062112,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062112,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062113,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062113,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062113,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062113,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062113,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062113,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062114,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062114,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062114,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062114,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062114,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062115,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062115,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062115,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062115,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062115,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062115,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062116,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062116,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062116,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062116,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062116,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062116,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062117,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062117,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062117,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062117,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062117,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062117,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062118,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062118,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062118,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062118,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062118,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062118,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062119,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062119,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062119,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062119,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062119,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062119,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062120,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062120,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062120,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062120,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062120,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062121,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062121,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062121,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062121,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062121,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062121,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062122,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062122,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062122,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062122,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062122,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062122,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062123,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062123,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062123,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062123,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062123,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062123,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062124,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062124,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062124,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062124,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062124,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062124,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062125,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062125,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062125,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062125,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062125,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062125,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062126,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062126,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062126,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062126,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062126,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062126,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062127,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062127,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062127,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062127,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062127,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062127,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062128,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062128,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062128,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062128,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062128,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062129,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062129,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062129,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062129,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062129,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062129,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062130,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062130,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062130,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062130,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062130,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062130,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062131,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062131,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062131,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062131,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062131,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062131,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062132,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062132,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062132,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062132,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062132,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062132,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062133,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062133,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062133,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062133,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062133,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062133,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062134,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062134,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062134,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062134,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062134,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062134,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062135,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062135,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062135,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062135,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062135,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062135,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062136,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062136,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062136,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062136,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062136,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062136,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062137,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062137,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062137,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062137,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062137,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062138,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062138,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062138,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062138,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062138,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062138,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062139,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062139,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062139,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062139,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062139,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062139,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062140,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062140,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062140,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062140,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062140,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062140,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062141,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062141,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062141,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062141,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062141,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062142,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062142,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062142,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062142,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062142,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062142,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062143,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062143,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062143,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062143,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062143,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062143,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062144,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062144,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062144,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062144,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062144,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
2209062144,"x=2,y=-1,z=-1","x=540,y=13849,z=15210","x=142,y=-12,z=-51",951.85,32.79,72.15,0.02,254,20.55,2
